taxon_id	organism_count
NCBITaxon:189971	1
NCBITaxon:189996	1
NCBITaxon:19	2
NCBITaxon:190	46
NCBITaxon:190047	3
NCBITaxon:190048	1
NCBITaxon:1901	42
NCBITaxon:190146	4
NCBITaxon:190147	2
NCBITaxon:190148	3
NCBITaxon:190194	6
NCBITaxon:190195	6
NCBITaxon:190197	6
NCBITaxon:1902	180
NCBITaxon:1902245	1
NCBITaxon:1902406	2
NCBITaxon:1902408	1
NCBITaxon:1902428	4
NCBITaxon:1902498	1
NCBITaxon:1902503	1
NCBITaxon:1902578	4
NCBITaxon:1902579	2
NCBITaxon:1902580	5
NCBITaxon:1902781	1
NCBITaxon:1903	11
NCBITaxon:190304	1
NCBITaxon:190305	2
NCBITaxon:1903056	8
NCBITaxon:1903071	6
NCBITaxon:190308	2
NCBITaxon:190310	2
NCBITaxon:1903179	2
NCBITaxon:190323	2
NCBITaxon:1903258	2
NCBITaxon:1903261	1
NCBITaxon:1903262	1
NCBITaxon:1903263	1
NCBITaxon:1903276	1
NCBITaxon:1903277	1
NCBITaxon:1903411	2
NCBITaxon:1903525	4
NCBITaxon:1903694	1
NCBITaxon:1903704	1
NCBITaxon:190371	1
NCBITaxon:1903720	7
NCBITaxon:190387	3
NCBITaxon:1903952	1
NCBITaxon:1903953	1
NCBITaxon:1904	12
NCBITaxon:1904037	1
NCBITaxon:1904038	1
NCBITaxon:1904041	1
NCBITaxon:1904412	1
NCBITaxon:1904413	2
NCBITaxon:1904441	146
NCBITaxon:1904463	5
NCBITaxon:1904467	1
NCBITaxon:190466	2
NCBITaxon:1904757	6
NCBITaxon:1904807	1
NCBITaxon:190485	2
NCBITaxon:1904861	2
NCBITaxon:1904862	6
NCBITaxon:1904864	4
NCBITaxon:1905	16
NCBITaxon:1905142	1
NCBITaxon:1905288	1
NCBITaxon:1905676	2
NCBITaxon:1905677	1
NCBITaxon:1905730	18
NCBITaxon:1905847	1
NCBITaxon:1906	332
NCBITaxon:1906119	17
NCBITaxon:1906137	1
NCBITaxon:1906150	3
NCBITaxon:1906152	12
NCBITaxon:1906157	1
NCBITaxon:1906166	1
NCBITaxon:1906167	2
NCBITaxon:1906180	1
NCBITaxon:1906242	1
NCBITaxon:190655	7
NCBITaxon:1906581	6
NCBITaxon:1906665	24
NCBITaxon:1906666	43
NCBITaxon:1906742	4
NCBITaxon:1906745	7
NCBITaxon:1906951	4
NCBITaxon:1907	21
NCBITaxon:1907202	11
NCBITaxon:1907209	1
NCBITaxon:190721	11
NCBITaxon:1907219	1
NCBITaxon:1907339	1
NCBITaxon:1907408	1
NCBITaxon:1907480	1
NCBITaxon:1907481	1
NCBITaxon:1907483	1
NCBITaxon:1907521	1
NCBITaxon:1907522	1
NCBITaxon:1907523	1
NCBITaxon:1907525	1
NCBITaxon:1907541	1
NCBITaxon:1907542	1
NCBITaxon:1907543	1
NCBITaxon:1907544	1
NCBITaxon:1907545	1
NCBITaxon:1907546	1
NCBITaxon:1907547	1
NCBITaxon:1907548	1
NCBITaxon:1907549	1
NCBITaxon:1907550	1
NCBITaxon:1907551	1
NCBITaxon:1907552	1
NCBITaxon:1907553	1
NCBITaxon:1907554	1
NCBITaxon:1907555	1
NCBITaxon:1907556	1
NCBITaxon:1907557	1
NCBITaxon:1907558	1
NCBITaxon:1907559	1
NCBITaxon:1907560	1
NCBITaxon:1907561	1
NCBITaxon:1907563	1
NCBITaxon:1907564	1
NCBITaxon:1907566	1
NCBITaxon:1907567	1
NCBITaxon:1907568	1
NCBITaxon:1907569	1
NCBITaxon:1907570	1
NCBITaxon:1907571	1
NCBITaxon:1907572	1
NCBITaxon:1907573	1
NCBITaxon:1907578	1
NCBITaxon:190764	35
NCBITaxon:1907654	4
NCBITaxon:1907658	1
NCBITaxon:1907659	1
NCBITaxon:1907662	2
NCBITaxon:1907766	1
NCBITaxon:1907939	1
NCBITaxon:1907941	1
NCBITaxon:1908	106
NCBITaxon:1908198	13
NCBITaxon:1908203	2
NCBITaxon:1908205	3
NCBITaxon:1908224	1
NCBITaxon:1908235	1
NCBITaxon:1908236	1
NCBITaxon:1908237	1
NCBITaxon:1908238	1
NCBITaxon:1908239	1
NCBITaxon:1908240	2
NCBITaxon:1908241	2
NCBITaxon:1908257	4
NCBITaxon:1908258	4
NCBITaxon:1908260	6
NCBITaxon:1908263	4
NCBITaxon:1908264	1
NCBITaxon:1908266	2
NCBITaxon:1908308	1
NCBITaxon:1908341	1
NCBITaxon:1908389	1
NCBITaxon:1908520	4
NCBITaxon:1908521	5
NCBITaxon:1908523	1
NCBITaxon:1908524	1
NCBITaxon:1908690	1
NCBITaxon:190892	3
NCBITaxon:190893	47
NCBITaxon:190895	23
NCBITaxon:190897	4
NCBITaxon:190898	1
NCBITaxon:1909	18
NCBITaxon:190905	1
NCBITaxon:1909267	3
NCBITaxon:1909292	1
NCBITaxon:1909293	10
NCBITaxon:1909294	873
NCBITaxon:1909295	2
NCBITaxon:1909296	2
NCBITaxon:1909299	1
NCBITaxon:1909395	1
NCBITaxon:1909422	1
NCBITaxon:1909423	1
NCBITaxon:1909496	1
NCBITaxon:190967	2
NCBITaxon:1909670	1
NCBITaxon:190968	6
NCBITaxon:1909699	2
NCBITaxon:1909700	1
NCBITaxon:1909734	1
NCBITaxon:190974	2
NCBITaxon:190975	2
NCBITaxon:190976	3
NCBITaxon:191	118
NCBITaxon:1910	9
NCBITaxon:191026	2
NCBITaxon:191027	2
NCBITaxon:191028	2
NCBITaxon:1911	832
NCBITaxon:1911079	1
NCBITaxon:1911135	3
NCBITaxon:1911136	12
NCBITaxon:1911137	1
NCBITaxon:1911421	3
NCBITaxon:1911520	2
NCBITaxon:1911536	5
NCBITaxon:1911548	1
NCBITaxon:1911570	1
NCBITaxon:1911587	1
NCBITaxon:1911679	1
NCBITaxon:1911681	1
NCBITaxon:1911682	1
NCBITaxon:1912	416
NCBITaxon:1912064	1
NCBITaxon:1912091	1
NCBITaxon:1912092	1
NCBITaxon:1912093	1
NCBITaxon:1912094	15
NCBITaxon:191215	1
NCBITaxon:191218	1
NCBITaxon:1912211	3
NCBITaxon:1912214	1
NCBITaxon:1912246	1
NCBITaxon:1912324	1
NCBITaxon:1912490	1
NCBITaxon:1912491	1
NCBITaxon:1912599	1
NCBITaxon:1912771	2
NCBITaxon:1912795	3
NCBITaxon:1912855	6
NCBITaxon:191287	2
NCBITaxon:1912871	2
NCBITaxon:1912876	1
NCBITaxon:1912877	1
NCBITaxon:1912891	9
NCBITaxon:1912897	1
NCBITaxon:191291	4
NCBITaxon:191292	11
NCBITaxon:1912928	1
NCBITaxon:1912932	1
NCBITaxon:1912933	1
NCBITaxon:1912935	1
NCBITaxon:1912936	1
NCBITaxon:1912937	1
NCBITaxon:1912939	1
NCBITaxon:1912940	1
NCBITaxon:1912942	1
NCBITaxon:1912957	1
NCBITaxon:1912961	4
NCBITaxon:1913	1
NCBITaxon:191301	1
NCBITaxon:191302	4
NCBITaxon:1913371	2
NCBITaxon:1913577	1
NCBITaxon:1913578	1
NCBITaxon:1913637	1
NCBITaxon:191373	3
NCBITaxon:191389	6
NCBITaxon:191390	8
NCBITaxon:191391	6
NCBITaxon:191393	7
NCBITaxon:191394	2
NCBITaxon:1913961	2
NCBITaxon:1913988	83
NCBITaxon:1913989	264
NCBITaxon:1914	332
NCBITaxon:1914046	2
NCBITaxon:191412	3
NCBITaxon:1914213	2
NCBITaxon:1914233	1
NCBITaxon:1914243	6
NCBITaxon:1914288	2
NCBITaxon:1914300	2
NCBITaxon:1914305	3
NCBITaxon:1914328	2
NCBITaxon:1914330	2
NCBITaxon:1914408	1
NCBITaxon:1914409	1
NCBITaxon:1914426	2
NCBITaxon:1914461	3
NCBITaxon:1914462	1
NCBITaxon:1914471	3
NCBITaxon:1914538	3
NCBITaxon:1914540	1
NCBITaxon:1914755	4
NCBITaxon:1914756	4
NCBITaxon:1914866	2
NCBITaxon:191493	4
NCBITaxon:1914933	3
NCBITaxon:191495	4
NCBITaxon:191497	6
NCBITaxon:1914977	2
NCBITaxon:1915	15
NCBITaxon:1915004	1
NCBITaxon:1915061	3
NCBITaxon:1915063	1
NCBITaxon:1915074	2
NCBITaxon:1915077	1
NCBITaxon:1915078	1
NCBITaxon:1915309	3
NCBITaxon:1915310	1
NCBITaxon:1915319	1
NCBITaxon:1915362	2
NCBITaxon:1915382	1
NCBITaxon:191564	3
NCBITaxon:191577	2
NCBITaxon:191579	3
NCBITaxon:1915863	5
NCBITaxon:1916	83
NCBITaxon:1916082	16
NCBITaxon:191610	5
NCBITaxon:191630	2
NCBITaxon:1916346	1
NCBITaxon:1916347	2
NCBITaxon:1916366	2
NCBITaxon:1916375	1
NCBITaxon:1916388	1
NCBITaxon:1916651	1
NCBITaxon:191676	1
NCBITaxon:1916917	1
NCBITaxon:1917	1
NCBITaxon:1917166	1
NCBITaxon:1917180	4
NCBITaxon:1917181	4
NCBITaxon:1917182	5
NCBITaxon:1917221	1
NCBITaxon:1917364	1
NCBITaxon:1917421	1
NCBITaxon:1917441	26
NCBITaxon:1917485	1
NCBITaxon:191768	7
NCBITaxon:191770	53
NCBITaxon:1917811	3
NCBITaxon:1917820	1
NCBITaxon:1917822	1
NCBITaxon:1917830	1
NCBITaxon:1917863	1
NCBITaxon:1917864	1
NCBITaxon:1917867	1
NCBITaxon:1917868	4
NCBITaxon:1917870	3
NCBITaxon:1917873	1
NCBITaxon:1917878	1
NCBITaxon:1917880	3
NCBITaxon:1917883	2
NCBITaxon:1917889	1
NCBITaxon:1917967	1
NCBITaxon:191863	1
NCBITaxon:1918945	2
NCBITaxon:1918946	1
NCBITaxon:1918948	1
NCBITaxon:1918949	1
NCBITaxon:1919	40
NCBITaxon:1919059	1
NCBITaxon:1919223	1
NCBITaxon:1919224	1
NCBITaxon:1919225	1
NCBITaxon:1919226	1
NCBITaxon:1919228	1
NCBITaxon:1919229	1
NCBITaxon:1919230	1
NCBITaxon:1919231	2
NCBITaxon:1919273	1
NCBITaxon:191960	2
NCBITaxon:192	137
NCBITaxon:1920	24
NCBITaxon:1920033	1
NCBITaxon:1920034	2
NCBITaxon:192010	1
NCBITaxon:1920123	1
NCBITaxon:1920124	1
NCBITaxon:1920129	1
NCBITaxon:1920168	1
NCBITaxon:1920169	1
NCBITaxon:1920170	2
NCBITaxon:1920173	2
NCBITaxon:1920174	16
NCBITaxon:1920175	46
NCBITaxon:1920240	1
NCBITaxon:1920512	4
NCBITaxon:1920655	1
NCBITaxon:192066	1
NCBITaxon:192073	3
NCBITaxon:1920749	1
NCBITaxon:192087	3
NCBITaxon:192088	4
NCBITaxon:1920935	2
NCBITaxon:1920938	1
NCBITaxon:1920990	1
NCBITaxon:1921	10
NCBITaxon:1921001	2
NCBITaxon:1921002	1
NCBITaxon:1921010	1
NCBITaxon:1921086	1
NCBITaxon:1921087	1
NCBITaxon:1921138	1
NCBITaxon:1921421	1
NCBITaxon:192149	5
NCBITaxon:1921510	1
NCBITaxon:1921511	1
NCBITaxon:1921549	2
NCBITaxon:1921566	4
NCBITaxon:1921578	3
NCBITaxon:1921582	1
NCBITaxon:1921583	1
NCBITaxon:1921764	4
NCBITaxon:1921933	3
NCBITaxon:1922	11
NCBITaxon:192219	1
NCBITaxon:1922216	1
NCBITaxon:1922217	10
NCBITaxon:192222	2
NCBITaxon:1922313	3
NCBITaxon:1922333	1
NCBITaxon:1923	17
NCBITaxon:192387	3
NCBITaxon:1923877	1
NCBITaxon:192389	2
NCBITaxon:1923961	3
NCBITaxon:1924	12
NCBITaxon:1924093	2
NCBITaxon:1924110	3
NCBITaxon:192421	9
NCBITaxon:1924243	1
NCBITaxon:1924244	1
NCBITaxon:1924279	1
NCBITaxon:1924285	1
NCBITaxon:1924926	1
NCBITaxon:1924927	1
NCBITaxon:1924928	1
NCBITaxon:1924931	1
NCBITaxon:1924933	3
NCBITaxon:1924938	1
NCBITaxon:1924941	6
NCBITaxon:1924988	1
NCBITaxon:1925020	5
NCBITaxon:1925021	3
NCBITaxon:1925026	1
NCBITaxon:1925027	1
NCBITaxon:192524	1
NCBITaxon:1925258	4
NCBITaxon:1925548	4
NCBITaxon:1925762	1
NCBITaxon:1925763	2
NCBITaxon:1926	1
NCBITaxon:1926257	2
NCBITaxon:1926258	1
NCBITaxon:1926276	1
NCBITaxon:1926277	1
NCBITaxon:1926278	1
NCBITaxon:1926279	1
NCBITaxon:1926280	1
NCBITaxon:1926282	1
NCBITaxon:1926283	2
NCBITaxon:1926284	1
NCBITaxon:1926285	1
NCBITaxon:1926286	1
NCBITaxon:1926288	1
NCBITaxon:1926495	23
NCBITaxon:1926583	9
NCBITaxon:1926625	4
NCBITaxon:1926630	1
NCBITaxon:1926648	1
NCBITaxon:1926649	3
NCBITaxon:1926672	34
NCBITaxon:1926868	1
NCBITaxon:1926869	1
NCBITaxon:1926871	1
NCBITaxon:1926872	1
NCBITaxon:1926873	1
NCBITaxon:1926881	4
NCBITaxon:1926885	1
NCBITaxon:1926970	1
NCBITaxon:1927	233
NCBITaxon:1927124	2
NCBITaxon:1927127	10
NCBITaxon:1927128	1
NCBITaxon:1927129	4
NCBITaxon:1927144	2
NCBITaxon:1927788	1
NCBITaxon:1927958	1
NCBITaxon:1927959	1
NCBITaxon:1927960	1
NCBITaxon:1928	26
NCBITaxon:1928082	3
NCBITaxon:192812	15
NCBITaxon:192814	6
NCBITaxon:1928331	1
NCBITaxon:192843	4
NCBITaxon:1928574	1
NCBITaxon:1928646	1
NCBITaxon:1928661	1
NCBITaxon:1928706	1
NCBITaxon:1928857	1
NCBITaxon:1928859	1
NCBITaxon:192903	4
NCBITaxon:192904	3
NCBITaxon:1929088	5
NCBITaxon:1929288	1
NCBITaxon:1929416	4
NCBITaxon:192944	1
NCBITaxon:1929488	2
NCBITaxon:192952	9
NCBITaxon:192953	14
NCBITaxon:192954	68
NCBITaxon:192955	272
NCBITaxon:192956	7
NCBITaxon:1929756	1
NCBITaxon:192989	15
NCBITaxon:192994	3
NCBITaxon:193	65
NCBITaxon:1930	169
NCBITaxon:1930058	1
NCBITaxon:1930060	1
NCBITaxon:1930061	5
NCBITaxon:1930071	1
NCBITaxon:1930190	1
NCBITaxon:1930251	1
NCBITaxon:1930273	1
NCBITaxon:1930274	1
NCBITaxon:1930275	1
NCBITaxon:1930276	1
NCBITaxon:1930277	1
NCBITaxon:1930291	1
NCBITaxon:1930533	2
NCBITaxon:1930536	11
NCBITaxon:1930546	1
NCBITaxon:1930558	1
NCBITaxon:1930593	1
NCBITaxon:1930617	6
NCBITaxon:1930622	4
NCBITaxon:1930624	2
NCBITaxon:1930627	1
NCBITaxon:1930667	1
NCBITaxon:1930691	1
NCBITaxon:1930747	3
NCBITaxon:1930763	1
NCBITaxon:1930764	1
NCBITaxon:1930830	2
NCBITaxon:1931	140
NCBITaxon:1931211	2
NCBITaxon:1931217	3
NCBITaxon:1931223	7
NCBITaxon:1931228	1
NCBITaxon:1931232	5
NCBITaxon:1931241	1
NCBITaxon:1931275	5
NCBITaxon:1931276	1
NCBITaxon:193131	1
NCBITaxon:1931992	1
NCBITaxon:1931993	2
NCBITaxon:1931996	2
NCBITaxon:1932	19
NCBITaxon:1932001	1
NCBITaxon:1932004	1
NCBITaxon:1932117	4
NCBITaxon:1932122	1
NCBITaxon:1932123	1
NCBITaxon:1932427	1
NCBITaxon:1932662	3
NCBITaxon:1932666	8
NCBITaxon:1932692	1
NCBITaxon:1932693	1
NCBITaxon:1932694	1
NCBITaxon:1932696	1
NCBITaxon:1932697	1
NCBITaxon:1932698	1
NCBITaxon:1932699	1
NCBITaxon:1932700	1
NCBITaxon:1932701	1
NCBITaxon:1932703	1
NCBITaxon:1932704	1
NCBITaxon:1932778	1
NCBITaxon:1932779	1
NCBITaxon:1933	13
NCBITaxon:1933030	2
NCBITaxon:1933044	1
NCBITaxon:1933422	3
NCBITaxon:1933429	1
NCBITaxon:1933450	1
NCBITaxon:193384	6
NCBITaxon:1933879	1
NCBITaxon:1933880	6
NCBITaxon:193389	1
NCBITaxon:193390	1
NCBITaxon:1933902	3
NCBITaxon:193391	2
NCBITaxon:193393	3
NCBITaxon:1934	15
NCBITaxon:1934353	3
NCBITaxon:1934373	1
NCBITaxon:1934374	1
NCBITaxon:1934379	1
NCBITaxon:1934409	1
NCBITaxon:193460	6
NCBITaxon:193461	8
NCBITaxon:193462	61
NCBITaxon:1934933	2
NCBITaxon:1935	28
NCBITaxon:1935010	1
NCBITaxon:1935011	1
NCBITaxon:1935012	1
NCBITaxon:1935013	1
NCBITaxon:1935014	1
NCBITaxon:1935017	1
NCBITaxon:1935018	1
NCBITaxon:1935019	4
NCBITaxon:1935119	2
NCBITaxon:1935120	1
NCBITaxon:1935121	1
NCBITaxon:1935123	1
NCBITaxon:1935127	1
NCBITaxon:1935128	1
NCBITaxon:1935129	1
NCBITaxon:1935139	2
NCBITaxon:1935170	1
NCBITaxon:1935181	1
NCBITaxon:1935204	5
NCBITaxon:1935343	2
NCBITaxon:1935379	3
NCBITaxon:1935446	2
NCBITaxon:193567	1
NCBITaxon:1935996	1
NCBITaxon:1936	27
NCBITaxon:1936003	4
NCBITaxon:1936021	4
NCBITaxon:1936035	1
NCBITaxon:1936063	1
NCBITaxon:1936077	1
NCBITaxon:1936118	1
NCBITaxon:1936207	1
NCBITaxon:1936242	1
NCBITaxon:1936991	3
NCBITaxon:1936993	1
NCBITaxon:1936995	2
NCBITaxon:1937003	1
NCBITaxon:1937190	1
NCBITaxon:1937191	1
NCBITaxon:1937461	1
NCBITaxon:1937527	1
NCBITaxon:1937528	1
NCBITaxon:1937692	2
NCBITaxon:1937702	23
NCBITaxon:1937790	4
NCBITaxon:1937959	2
NCBITaxon:1938	139
NCBITaxon:1938339	1
NCBITaxon:1938353	3
NCBITaxon:1938558	3
NCBITaxon:1938587	1
NCBITaxon:1938599	1
NCBITaxon:1938600	1
NCBITaxon:1938617	1
NCBITaxon:1938618	1
NCBITaxon:1938619	1
NCBITaxon:1938624	1
NCBITaxon:1938625	1
NCBITaxon:1938626	1
NCBITaxon:1938712	2
NCBITaxon:1938745	1
NCBITaxon:1938746	1
NCBITaxon:1938797	1
NCBITaxon:1938811	1
NCBITaxon:1938814	1
NCBITaxon:1938816	2
NCBITaxon:1938817	1
NCBITaxon:1938820	2
NCBITaxon:1938863	1
NCBITaxon:1938866	1
NCBITaxon:1938870	1
NCBITaxon:1938887	1
NCBITaxon:1938888	1
NCBITaxon:1938889	1
NCBITaxon:1938954	1
NCBITaxon:194	4
NCBITaxon:1940	4
NCBITaxon:1940096	1
NCBITaxon:1940235	1
NCBITaxon:1940240	1
NCBITaxon:1940281	1
NCBITaxon:1940298	1
NCBITaxon:1940299	1
NCBITaxon:1940300	1
NCBITaxon:1940406	1
NCBITaxon:1940407	2
NCBITaxon:1940408	1
NCBITaxon:1940525	1
NCBITaxon:1940526	1
NCBITaxon:1940529	1
NCBITaxon:1940533	4
NCBITaxon:1940568	1
NCBITaxon:1940610	4
NCBITaxon:1940611	2
NCBITaxon:1940612	4
NCBITaxon:1940615	3
NCBITaxon:1940617	4
NCBITaxon:1940636	3
NCBITaxon:1940663	1
NCBITaxon:1940690	2
NCBITaxon:1940789	9
NCBITaxon:1940790	4
NCBITaxon:1941	12
NCBITaxon:1941349	5
NCBITaxon:194196	7
NCBITaxon:194197	5
NCBITaxon:1942	17
NCBITaxon:194250	3
NCBITaxon:1943	11
NCBITaxon:194326	3
NCBITaxon:1943575	1
NCBITaxon:1943584	2
NCBITaxon:1943631	9
NCBITaxon:1943633	1
NCBITaxon:1943667	1
NCBITaxon:1943670	1
NCBITaxon:1943671	1
NCBITaxon:1943672	1
NCBITaxon:1944	20
NCBITaxon:194424	2
NCBITaxon:1944633	1
NCBITaxon:1944634	1
NCBITaxon:1944635	2
NCBITaxon:1944636	1
NCBITaxon:1944642	1
NCBITaxon:1944646	3
NCBITaxon:1944661	1
NCBITaxon:1945	1
NCBITaxon:194542	2
NCBITaxon:1945520	1
NCBITaxon:1945521	1
NCBITaxon:1945581	2
NCBITaxon:1945622	1
NCBITaxon:1945634	2
NCBITaxon:1945662	1
NCBITaxon:1945865	1
NCBITaxon:1945871	1
NCBITaxon:1946	10
NCBITaxon:194673	5
NCBITaxon:194682	1
NCBITaxon:1947	1
NCBITaxon:194702	20
NCBITaxon:1947037	1
NCBITaxon:1948	10
NCBITaxon:194843	701
NCBITaxon:1948889	1
NCBITaxon:1948890	5
NCBITaxon:1949069	2
NCBITaxon:1949081	1
NCBITaxon:1949082	1
NCBITaxon:1949083	1
NCBITaxon:1949085	1
NCBITaxon:194923	21
NCBITaxon:194924	25
NCBITaxon:194963	10
NCBITaxon:195	1335
NCBITaxon:1950	93
NCBITaxon:195045	59
NCBITaxon:195064	3
NCBITaxon:195067	1
NCBITaxon:195071	1
NCBITaxon:195088	6
NCBITaxon:1951	65
NCBITaxon:195102	1
NCBITaxon:195103	1
NCBITaxon:195105	4
NCBITaxon:195108	3
NCBITaxon:1951198	1
NCBITaxon:1952	16
NCBITaxon:195248	1
NCBITaxon:1953378	3
NCBITaxon:1954	11
NCBITaxon:1954177	1
NCBITaxon:1954209	1
NCBITaxon:1954250	1
NCBITaxon:1954473	1
NCBITaxon:195498	1
NCBITaxon:1955	14
NCBITaxon:1955013	14
NCBITaxon:195502	1
NCBITaxon:1955052	2
NCBITaxon:1955065	1
NCBITaxon:195522	2
NCBITaxon:1955243	1
NCBITaxon:1955250	4
NCBITaxon:1955266	1
NCBITaxon:1955272	1
NCBITaxon:1955402	1
NCBITaxon:1955577	1
NCBITaxon:1955621	1
NCBITaxon:1955622	1
NCBITaxon:1955624	1
NCBITaxon:1955626	1
NCBITaxon:1955627	1
NCBITaxon:1955628	1
NCBITaxon:1955633	1
NCBITaxon:1955634	1
NCBITaxon:1955635	1
NCBITaxon:1955636	1
NCBITaxon:1955637	1
NCBITaxon:1955638	1
NCBITaxon:1955647	1
NCBITaxon:1955657	1
NCBITaxon:1955658	1
NCBITaxon:1955659	1
NCBITaxon:1955660	1
NCBITaxon:1955661	1
NCBITaxon:1955662	1
NCBITaxon:1955663	1
NCBITaxon:1955664	1
NCBITaxon:1955665	1
NCBITaxon:1955668	1
NCBITaxon:1955669	1
NCBITaxon:1955670	1
NCBITaxon:1955671	1
NCBITaxon:1955672	1
NCBITaxon:1955673	1
NCBITaxon:1955674	1
NCBITaxon:1955675	1
NCBITaxon:1955695	1
NCBITaxon:1955775	1
NCBITaxon:1956	17
NCBITaxon:1956163	1
NCBITaxon:1956164	1
NCBITaxon:1956171	1
NCBITaxon:1956173	1
NCBITaxon:1956174	1
NCBITaxon:1956175	1
NCBITaxon:1957	34
NCBITaxon:195709	26
NCBITaxon:195748	5
NCBITaxon:195749	3
NCBITaxon:195801	8
NCBITaxon:1958756	1
NCBITaxon:1958780	2
NCBITaxon:1958811	3
NCBITaxon:1958940	1
NCBITaxon:1958944	1
NCBITaxon:1958945	1
NCBITaxon:1958950	1
NCBITaxon:195907	12
NCBITaxon:1959104	1
NCBITaxon:195913	8
NCBITaxon:195930	7
NCBITaxon:195950	10
NCBITaxon:196	314
NCBITaxon:1960	16
NCBITaxon:1960083	5
NCBITaxon:1960125	1
NCBITaxon:1960126	1
NCBITaxon:1960156	2
NCBITaxon:196023	4
NCBITaxon:196024	36
NCBITaxon:1960308	2
NCBITaxon:1960589	3
NCBITaxon:196064	1
NCBITaxon:1960768	1
NCBITaxon:1960830	2
NCBITaxon:1960876	1
NCBITaxon:1960881	1
NCBITaxon:1960968	1
NCBITaxon:1960969	1
NCBITaxon:1961	39
NCBITaxon:196108	1
NCBITaxon:196109	1
NCBITaxon:196118	28
NCBITaxon:196164	2
NCBITaxon:1961830	1
NCBITaxon:1961848	1
NCBITaxon:1961849	1
NCBITaxon:1962	1
NCBITaxon:1962118	363
NCBITaxon:1962131	1
NCBITaxon:1962180	1
NCBITaxon:1962232	1
NCBITaxon:1962263	6
NCBITaxon:1962266	3
NCBITaxon:1962306	11
NCBITaxon:1962348	4
NCBITaxon:1962638	4
NCBITaxon:1962639	1
NCBITaxon:1962641	2
NCBITaxon:1962675	1
NCBITaxon:1962690	1
NCBITaxon:1962854	2
NCBITaxon:1962974	1
NCBITaxon:1962975	1
NCBITaxon:1963	16
NCBITaxon:1963018	1
NCBITaxon:196308	1
NCBITaxon:1963359	4
NCBITaxon:1963360	9
NCBITaxon:196367	12
NCBITaxon:1963835	1
NCBITaxon:1963839	1
NCBITaxon:1963862	1
NCBITaxon:1964208	1
NCBITaxon:1964209	3
NCBITaxon:1964213	1
NCBITaxon:1964215	1
NCBITaxon:1964365	2
NCBITaxon:1964382	1
NCBITaxon:1964383	3
NCBITaxon:1964395	1
NCBITaxon:1964448	1
NCBITaxon:1964541	1
NCBITaxon:1964542	1
NCBITaxon:1964831	1
NCBITaxon:1965019	1
NCBITaxon:1965230	1
NCBITaxon:1965277	1
NCBITaxon:1965282	1
NCBITaxon:1965286	1
NCBITaxon:1965294	85
NCBITaxon:1965318	1
NCBITaxon:1965323	1
NCBITaxon:1965325	2
NCBITaxon:196587	3
NCBITaxon:196588	4
NCBITaxon:196593	1
NCBITaxon:196620	1
NCBITaxon:196627	4
NCBITaxon:1966345	1
NCBITaxon:1966352	2
NCBITaxon:1966449	4
NCBITaxon:1966466	1
NCBITaxon:1967	16
NCBITaxon:1967288	2
NCBITaxon:1967498	2
NCBITaxon:1967501	4
NCBITaxon:1967502	1
NCBITaxon:1967583	1
NCBITaxon:1967586	1
NCBITaxon:1967587	1
NCBITaxon:1967589	1
NCBITaxon:1967590	1
NCBITaxon:1967596	1
NCBITaxon:1967599	1
NCBITaxon:1967600	4
NCBITaxon:1967601	1
NCBITaxon:1967605	1
NCBITaxon:1967608	3
NCBITaxon:1967611	2
NCBITaxon:1967612	5
NCBITaxon:1967613	1
NCBITaxon:1967615	1
NCBITaxon:1967620	1
NCBITaxon:1967621	1
NCBITaxon:1967622	1
NCBITaxon:1967630	1
NCBITaxon:1967636	1
NCBITaxon:1967637	1
NCBITaxon:1967638	1
NCBITaxon:1967639	2
NCBITaxon:1967640	1
NCBITaxon:1967642	3
NCBITaxon:1967643	2
NCBITaxon:1967646	2
NCBITaxon:1967647	1
NCBITaxon:1967648	1
NCBITaxon:1967649	1
NCBITaxon:1967650	6
NCBITaxon:1967653	3
NCBITaxon:1967654	1
NCBITaxon:1967656	1
NCBITaxon:1967657	9
NCBITaxon:1967658	1
NCBITaxon:1967659	1
NCBITaxon:1967665	1
NCBITaxon:1967781	11
NCBITaxon:1967782	1
NCBITaxon:1967783	1
NCBITaxon:1967989	4
NCBITaxon:1967990	1
NCBITaxon:1967991	2
NCBITaxon:1967992	2
NCBITaxon:1967993	1
NCBITaxon:1968	12
NCBITaxon:196816	2
NCBITaxon:196821	14
NCBITaxon:1968276	1
NCBITaxon:196834	2
NCBITaxon:1968433	1
NCBITaxon:1968519	2
NCBITaxon:1968525	1
NCBITaxon:1968528	1
NCBITaxon:1968529	1
NCBITaxon:1968530	1
NCBITaxon:1968534	1
NCBITaxon:196869	3
NCBITaxon:1968796	1
NCBITaxon:1968823	2
NCBITaxon:1968889	1
NCBITaxon:1969	45
NCBITaxon:196906	1
NCBITaxon:196907	1
NCBITaxon:1969108	4
NCBITaxon:196914	4
NCBITaxon:1969160	1
NCBITaxon:1969479	1
NCBITaxon:1969505	1
NCBITaxon:1969607	2
NCBITaxon:1969699	1
NCBITaxon:1969733	2
NCBITaxon:1969805	1
NCBITaxon:1969806	1
NCBITaxon:1969821	1
NCBITaxon:1969920	1
NCBITaxon:197	3093
NCBITaxon:1970	9
NCBITaxon:1970157	1
NCBITaxon:1970189	1
NCBITaxon:1970232	1
NCBITaxon:1970234	3
